maf	n	A_TP	A_FP	A_TN	A_FN	Ab_TP	Ab_FP	Ab_TN	Ab_FN	S_TP	S_FP	S_TN	S_FN	Sb_TP	Sb_FP	Sb_TN	Sb_FN
8	50	4	7401	588149	13	32	2801	592749	18	5	7396	588154	0	4	2801	592749	1
8	100	4	7401	588149	13	32	2801	592749	18	5	7398	588152	0	4	2801	592749	1
8	500	4	7401	588149	13	32	2801	592749	18	4	7400	588150	1	4	2807	592743	1
8	5000	4	7401	588149	13	32	2801	592749	18	4	7399	588151	1	4	2816	592734	1
8	10000	4	7401	588149	13	32	2801	592749	18	4	7401	588149	1	4	2832	592718	1
9	0	4	7401	588149	13	32	2801	592749	18	5	7395	588155	0	5	2801	592749	0
9	10	4	7401	588149	13	32	2801	592749	18	5	7395	588155	0	5	2802	592748	0
9	50	4	7401	588149	13	32	2801	592749	18	5	7395	588155	0	4	2802	592748	1
9	100	4	7401	588149	13	32	2801	592749	18	5	7395	588155	0	4	2801	592749	1
9	500	4	7401	588149	13	32	2801	592749	18	4	7395	588155	1	4	2801	592749	1
9	5000	4	7401	588149	13	32	2801	592749	18	4	7399	588151	1	4	2813	592737	1
9	10000	4	7401	588149	13	32	2801	592749	18	4	7404	588146	1	4	2823	592727	1
10	0	37	7401	588149	13	32	2801	592749	18	43	7395	588155	7	38	2801	592749	12
10	10	37	7401	588149	13	32	2801	592749	18	43	7395	588155	7	38	2801	592749	12
10	50	37	7401	588149	13	32	2801	592749	18	42	7396	588154	8	37	2803	592747	13
10	100	37	7401	588149	13	32	2801	592749	18	42	7397	588153	8	36	2802	592748	14
10	500	37	7401	588149	13	32	2801	592749	18	42	7399	588151	8	36	2804	592746	14
10	5000	37	7401	588149	13	32	2801	592749	18	38	7404	588146	12	34	2818	592732	16
10	10000	37	7401	588149	13	32	2801	592749	18	38	7405	588145	12	34	2831	592719	16
0	0	1	10366	585184	14	29	4606	590944	21	2	10358	585192	3	1	4606	590944	4
0	10	1	10366	585184	14	29	4606	590944	21	1	10358	585192	4	1	4606	590944	4
0	50	1	10366	585184	14	29	4606	590944	21	1	10358	585192	4	1	4606	590944	4
0	100	1	10366	585184	14	29	4606	590944	21	1	10357	585193	4	0	4606	590944	5
0	500	1	10366	585184	14	29	4606	590944	21	1	10357	585193	4	0	4609	590941	5
0	5000	1	10366	585184	14	29	4606	590944	21	1	10356	585194	4	0	4631	590919	5
0	10000	1	10366	585184	14	29	4606	590944	21	1	10365	585185	4	0	4641	590909	5
1	0	2	10366	585184	14	29	4606	590944	21	4	10358	585192	1	2	4606	590944	3
1	10	2	10366	585184	14	29	4606	590944	21	2	10358	585192	3	2	4606	590944	3
1	50	2	10366	585184	14	29	4606	590944	21	2	10358	585192	3	2	4606	590944	3
1	100	2	10366	585184	14	29	4606	590944	21	2	10356	585194	3	2	4609	590941	3
1	500	2	10366	585184	14	29	4606	590944	21	2	10359	585191	3	2	4607	590943	3
1	5000	2	10366	585184	14	29	4606	590944	21	2	10362	585188	3	2	4628	590922	3
1	10000	2	10366	585184	14	29	4606	590944	21	2	10364	585186	3	2	4645	590905	3
2	0	3	10366	585184	14	29	4606	590944	21	4	10358	585192	1	4	4606	590944	1
2	10	3	10366	585184	14	29	4606	590944	21	4	10359	585191	1	3	4606	590944	2
2	50	3	10366	585184	14	29	4606	590944	21	4	10357	585193	1	3	4608	590942	2
2	100	3	10366	585184	14	29	4606	590944	21	4	10361	585189	1	3	4610	590940	2
2	500	3	10366	585184	14	29	4606	590944	21	3	10358	585192	2	3	4608	590942	2
2	5000	3	10366	585184	14	29	4606	590944	21	3	10367	585183	2	3	4631	590919	2
2	10000	3	10366	585184	14	29	4606	590944	21	3	10369	585181	2	3	4647	590903	2
3	0	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
3	10	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
3	50	5	10366	585184	14	29	4606	590944	21	5	10356	585194	0	5	4608	590942	0
3	100	5	10366	585184	14	29	4606	590944	21	5	10359	585191	0	5	4608	590942	0
3	500	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4608	590942	0
3	5000	5	10366	585184	14	29	4606	590944	21	5	10359	585191	0	5	4621	590929	0
3	10000	5	10366	585184	14	29	4606	590944	21	5	10364	585186	0	5	4656	590894	0
4	0	3	10366	585184	14	29	4606	590944	21	4	10358	585192	1	3	4606	590944	2
4	10	3	10366	585184	14	29	4606	590944	21	3	10359	585191	2	3	4606	590944	2
4	50	3	10366	585184	14	29	4606	590944	21	3	10356	585194	2	3	4607	590943	2
4	100	3	10366	585184	14	29	4606	590944	21	3	10358	585192	2	3	4607	590943	2
4	500	3	10366	585184	14	29	4606	590944	21	3	10361	585189	2	3	4611	590939	2
4	5000	3	10366	585184	14	29	4606	590944	21	3	10376	585174	2	3	4635	590915	2
4	10000	3	10366	585184	14	29	4606	590944	21	3	10369	585181	2	3	4648	590902	2
5	0	4	10366	585184	14	29	4606	590944	21	4	10358	585192	1	4	4606	590944	1
5	10	4	10366	585184	14	29	4606	590944	21	4	10358	585192	1	4	4606	590944	1
5	50	4	10366	585184	14	29	4606	590944	21	4	10363	585187	1	4	4606	590944	1
5	100	4	10366	585184	14	29	4606	590944	21	4	10358	585192	1	4	4607	590943	1
5	500	4	10366	585184	14	29	4606	590944	21	4	10357	585193	1	4	4612	590938	1
5	5000	4	10366	585184	14	29	4606	590944	21	4	10362	585188	1	4	4628	590922	1
5	10000	4	10366	585184	14	29	4606	590944	21	4	10371	585179	1	4	4647	590903	1
6	0	4	10366	585184	14	29	4606	590944	21	4	10358	585192	1	4	4606	590944	1
6	10	4	10366	585184	14	29	4606	590944	21	4	10356	585194	1	4	4606	590944	1
6	50	4	10366	585184	14	29	4606	590944	21	4	10356	585194	1	4	4607	590943	1
6	100	4	10366	585184	14	29	4606	590944	21	4	10356	585194	1	4	4608	590942	1
6	500	4	10366	585184	14	29	4606	590944	21	4	10357	585193	1	4	4610	590940	1
6	5000	4	10366	585184	14	29	4606	590944	21	4	10370	585180	1	4	4627	590923	1
6	10000	4	10366	585184	14	29	4606	590944	21	4	10356	585194	1	4	4649	590901	1
7	0	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
7	10	5	10366	585184	14	29	4606	590944	21	5	10359	585191	0	5	4606	590944	0
7	50	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
7	100	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
7	500	5	10366	585184	14	29	4606	590944	21	5	10356	585194	0	5	4610	590940	0
7	5000	5	10366	585184	14	29	4606	590944	21	5	10367	585183	0	5	4622	590928	0
7	10000	5	10366	585184	14	29	4606	590944	21	5	10378	585172	0	5	4648	590902	0
8	0	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
8	10	5	10366	585184	14	29	4606	590944	21	5	10360	585190	0	5	4606	590944	0
8	50	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
8	100	5	10366	585184	14	29	4606	590944	21	5	10361	585189	0	3	4607	590943	2
8	500	5	10366	585184	14	29	4606	590944	21	5	10359	585191	0	3	4607	590943	2
8	5000	5	10366	585184	14	29	4606	590944	21	5	10358	585192	0	3	4624	590926	2
8	10000	5	10366	585184	14	29	4606	590944	21	5	10361	585189	0	3	4645	590905	2
9	0	4	10366	585184	14	29	4606	590944	21	5	10358	585192	0	5	4606	590944	0
9	10	4	10366	585184	14	29	4606	590944	21	5	10359	585191	0	5	4606	590944	0
9	50	4	10366	585184	14	29	4606	590944	21	5	10358	585192	0	4	4607	590943	1
9	100	4	10366	585184	14	29	4606	590944	21	5	10358	585192	0	4	4607	590943	1
9	500	4	10366	585184	14	29	4606	590944	21	4	10362	585188	1	3	4611	590939	2
9	5000	4	10366	585184	14	29	4606	590944	21	4	10359	585191	1	3	4626	590924	2
9	10000	4	10366	585184	14	29	4606	590944	21	4	10363	585187	1	3	4646	590904	2
10	0	36	10366	585184	14	29	4606	590944	21	42	10358	585192	8	36	4606	590944	14
10	10	36	10366	585184	14	29	4606	590944	21	42	10357	585193	8	36	4606	590944	14
10	50	36	10366	585184	14	29	4606	590944	21	41	10364	585186	9	34	4606	590944	16
10	100	36	10366	585184	14	29	4606	590944	21	39	10357	585193	11	32	4607	590943	18
10	500	36	10366	585184	14	29	4606	590944	21	38	10365	585185	12	32	4608	590942	18
10	5000	35	10366	585184	14	29	4606	590944	21	37	10363	585187	14	33	4623	590927	18
10	10000	35	10366	585184	14	29	4606	590944	21	37	10368	585182	15	33	4647	590903	19
0	0	2	9044	586506	7	34	3858	591692	16	3	9038	586512	2	3	3858	591692	2
0	10	2	9044	586506	7	34	3858	591692	16	3	9038	586512	2	2	3858	591692	3
0	50	2	9044	586506	7	34	3858	591692	16	2	9038	586512	3	2	3858	591692	3
0	100	2	9044	586506	7	34	3858	591692	16	2	9038	586512	3	1	3859	591691	4
0	500	2	9044	586506	7	34	3858	591692	16	2	9037	586513	3	1	3860	591690	4
0	5000	2	9044	586506	7	34	3858	591692	16	2	9030	586520	3	1	3881	591669	4
0	10000	2	9044	586506	7	34	3858	591692	16	2	9033	586517	3	1	3895	591655	4
1	0	4	9044	586506	7	34	3858	591692	16	4	9038	586512	1	4	3858	591692	1
1	10	4	9044	586506	7	34	3858	591692	16	4	9038	586512	1	4	3858	591692	1
1	50	4	9044	586506	7	34	3858	591692	16	4	9038	586512	1	4	3858	591692	1
1	100	4	9044	586506	7	34	3858	591692	16	4	9039	586511	1	4	3860	591690	1
1	500	4	9044	586506	7	34	3858	591692	16	4	9032	586518	1	4	3864	591686	1
1	5000	4	9044	586506	7	34	3858	591692	16	4	9028	586522	1	4	3871	591679	1
1	10000	4	9044	586506	7	34	3858	591692	16	4	9053	586497	1	4	3887	591663	1
2	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
2	10	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
2	50	5	9044	586506	7	34	3858	591692	16	5	9040	586510	0	5	3858	591692	0
2	100	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3859	591691	0
2	500	5	9044	586506	7	34	3858	591692	16	5	9040	586510	0	5	3860	591690	0
2	5000	5	9044	586506	7	34	3858	591692	16	5	9035	586515	0	4	3878	591672	1
2	10000	5	9044	586506	7	34	3858	591692	16	5	9017	586533	0	4	3885	591665	1
3	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
3	10	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
3	50	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3858	591692	0
3	100	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3859	591691	0
3	500	5	9044	586506	7	34	3858	591692	16	5	9040	586510	0	5	3861	591689	0
3	5000	5	9044	586506	7	34	3858	591692	16	5	9035	586515	0	5	3877	591673	0
3	10000	5	9044	586506	7	34	3858	591692	16	5	9037	586513	0	5	3879	591671	0
4	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
4	10	5	9044	586506	7	34	3858	591692	16	5	9040	586510	0	5	3859	591691	0
4	50	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
4	100	5	9044	586506	7	34	3858	591692	16	5	9037	586513	0	5	3858	591692	0
4	500	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	4	3862	591688	1
4	5000	5	9044	586506	7	34	3858	591692	16	5	9035	586515	0	4	3881	591669	1
4	10000	5	9044	586506	7	34	3858	591692	16	5	9036	586514	0	4	3894	591656	1
5	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
5	10	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3858	591692	0
5	50	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
5	100	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
5	500	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3859	591691	0
5	5000	5	9044	586506	7	34	3858	591692	16	5	9040	586510	0	5	3882	591668	0
5	10000	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3886	591664	0
6	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
6	10	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3858	591692	0
6	50	5	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3859	591691	0
6	100	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3859	591691	0
6	500	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
6	5000	5	9044	586506	7	34	3858	591692	16	5	9033	586517	0	5	3882	591668	0
6	10000	5	9044	586506	7	34	3858	591692	16	5	9041	586509	0	4	3884	591666	1
7	0	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
7	10	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
7	50	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3859	591691	0
7	100	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
7	500	5	9044	586506	7	34	3858	591692	16	5	9045	586505	0	4	3862	591688	1
7	5000	5	9044	586506	7	34	3858	591692	16	5	9036	586514	0	4	3882	591668	1
7	10000	5	9044	586506	7	34	3858	591692	16	5	9038	586512	0	4	3882	591668	1
8	0	3	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
8	10	3	9044	586506	7	34	3858	591692	16	5	9038	586512	0	4	3858	591692	1
8	50	3	9044	586506	7	34	3858	591692	16	5	9038	586512	0	3	3860	591690	2
8	100	3	9044	586506	7	34	3858	591692	16	4	9038	586512	1	3	3859	591691	2
8	500	3	9044	586506	7	34	3858	591692	16	3	9039	586511	2	2	3861	591689	3
8	5000	3	9044	586506	7	34	3858	591692	16	3	9032	586518	2	2	3878	591672	3
8	10000	3	9044	586506	7	34	3858	591692	16	3	9044	586506	2	2	3889	591661	3
9	0	4	9044	586506	7	34	3858	591692	16	5	9038	586512	0	5	3858	591692	0
9	10	4	9044	586506	7	34	3858	591692	16	5	9039	586511	0	5	3858	591692	0
9	50	4	9044	586506	7	34	3858	591692	16	5	9037	586513	0	4	3859	591691	1
9	100	4	9044	586506	7	34	3858	591692	16	4	9038	586512	1	4	3858	591692	1
9	500	4	9044	586506	7	34	3858	591692	16	4	9037	586513	1	4	3861	591689	1
9	5000	4	9044	586506	7	34	3858	591692	16	4	9036	586514	1	4	3880	591670	1
9	10000	4	9044	586506	7	34	3858	591692	16	4	9039	586511	1	4	3892	591658	1
10	0	43	9044	586506	7	34	3858	591692	16	47	9038	586512	3	43	3858	591692	7
10	10	43	9044	586506	7	34	3858	591692	16	47	9039	586511	3	43	3858	591692	7
10	50	43	9044	586506	7	34	3858	591692	16	47	9039	586511	3	42	3860	591690	8
10	100	43	9044	586506	7	34	3858	591692	16	47	9040	586510	3	41	3858	591692	9
10	500	43	9044	586506	7	34	3858	591692	16	46	9047	586503	4	39	3860	591690	11
10	5000	41	9044	586506	7	34	3858	591692	16	45	9045	586505	7	40	3877	591673	12
10	10000	41	9044	586506	7	34	3858	591692	16	45	9039	586511	8	39	3888	591662	14
0	0	3	8363	587187	9	37	3920	591630	13	4	8358	587192	1	3	3920	591630	2
0	10	3	8363	587187	9	37	3920	591630	13	3	8358	587192	2	3	3920	591630	2
0	50	3	8363	587187	9	37	3920	591630	13	3	8359	587191	2	3	3921	591629	2
0	100	3	8363	587187	9	37	3920	591630	13	3	8358	587192	2	3	3920	591630	2
0	500	3	8363	587187	9	37	3920	591630	13	3	8359	587191	2	3	3925	591625	2
0	5000	3	8363	587187	9	37	3920	591630	13	3	8358	587192	2	3	3935	591615	2
0	10000	3	8363	587187	9	37	3920	591630	13	3	8371	587179	2	3	3944	591606	2
1	0	2	8363	587187	9	37	3920	591630	13	3	8358	587192	2	3	3920	591630	2
1	10	2	8363	587187	9	37	3920	591630	13	3	8358	587192	2	2	3920	591630	3
1	50	2	8363	587187	9	37	3920	591630	13	2	8362	587188	3	2	3920	591630	3
1	100	2	8363	587187	9	37	3920	591630	13	2	8360	587190	3	2	3921	591629	3
1	500	2	8363	587187	9	37	3920	591630	13	2	8358	587192	3	2	3924	591626	3
1	5000	2	8363	587187	9	37	3920	591630	13	2	8365	587185	3	2	3937	591613	3
1	10000	2	8363	587187	9	37	3920	591630	13	2	8357	587193	3	2	3952	591598	3
2	0	4	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
2	10	4	8363	587187	9	37	3920	591630	13	5	8360	587190	0	4	3920	591630	1
2	50	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
2	100	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3923	591627	1
2	500	4	8363	587187	9	37	3920	591630	13	4	8361	587189	1	4	3924	591626	1
2	5000	4	8363	587187	9	37	3920	591630	13	4	8362	587188	1	4	3940	591610	1
2	10000	4	8363	587187	9	37	3920	591630	13	4	8361	587189	1	4	3952	591598	1
3	0	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
3	10	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
3	50	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3922	591628	1
3	100	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
3	500	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3924	591626	1
3	5000	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3943	591607	1
3	10000	4	8363	587187	9	37	3920	591630	13	4	8363	587187	1	4	3950	591600	1
4	0	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
4	10	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
4	50	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
4	100	5	8363	587187	9	37	3920	591630	13	5	8360	587190	0	5	3920	591630	0
4	500	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	4	3921	591629	1
4	5000	5	8363	587187	9	37	3920	591630	13	5	8365	587185	0	4	3937	591613	1
4	10000	5	8363	587187	9	37	3920	591630	13	5	8360	587190	0	4	3946	591604	1
5	0	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
5	10	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
5	50	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3920	591630	1
5	100	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3921	591629	1
5	500	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3924	591626	1
5	5000	4	8363	587187	9	37	3920	591630	13	4	8359	587191	1	4	3932	591618	1
5	10000	4	8363	587187	9	37	3920	591630	13	4	8363	587187	1	4	3949	591601	1
6	0	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
6	10	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
6	50	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3921	591629	0
6	100	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3922	591628	0
6	500	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3921	591629	0
6	5000	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3933	591617	0
6	10000	5	8363	587187	9	37	3920	591630	13	5	8359	587191	0	5	3946	591604	0
7	0	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
7	10	5	8363	587187	9	37	3920	591630	13	5	8360	587190	0	5	3920	591630	0
7	50	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3921	591629	0
7	100	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3922	591628	0
7	500	5	8363	587187	9	37	3920	591630	13	5	8361	587189	0	5	3923	591627	0
7	5000	5	8363	587187	9	37	3920	591630	13	5	8366	587184	0	5	3934	591616	0
7	10000	5	8363	587187	9	37	3920	591630	13	5	8362	587188	0	5	3946	591604	0
8	0	4	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
8	10	4	8363	587187	9	37	3920	591630	13	5	8358	587192	0	4	3920	591630	1
8	50	4	8363	587187	9	37	3920	591630	13	5	8358	587192	0	4	3922	591628	1
8	100	4	8363	587187	9	37	3920	591630	13	4	8361	587189	1	4	3920	591630	1
8	500	4	8363	587187	9	37	3920	591630	13	4	8358	587192	1	4	3923	591627	1
8	5000	4	8363	587187	9	37	3920	591630	13	4	8362	587188	1	4	3940	591610	1
8	10000	4	8363	587187	9	37	3920	591630	13	4	8361	587189	1	4	3959	591591	1
9	0	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3920	591630	0
9	10	5	8363	587187	9	37	3920	591630	13	5	8359	587191	0	5	3920	591630	0
9	50	5	8363	587187	9	37	3920	591630	13	5	8361	587189	0	5	3921	591629	0
9	100	5	8363	587187	9	37	3920	591630	13	5	8359	587191	0	5	3920	591630	0
9	500	5	8363	587187	9	37	3920	591630	13	5	8358	587192	0	5	3923	591627	0
9	5000	5	8363	587187	9	37	3920	591630	13	5	8359	587191	0	5	3927	591623	0
9	10000	5	8363	587187	9	37	3920	591630	13	5	8359	587191	0	5	3961	591589	0
10	0	41	8363	587187	9	37	3920	591630	13	45	8358	587192	5	41	3920	591630	9
10	10	41	8363	587187	9	37	3920	591630	13	45	8358	587192	5	41	3920	591630	9
10	50	41	8363	587187	9	37	3920	591630	13	45	8361	587189	5	41	3920	591630	9
10	100	41	8363	587187	9	37	3920	591630	13	44	8361	587189	6	41	3920	591630	9
10	500	41	8363	587187	9	37	3920	591630	13	41	8363	587187	9	40	3922	591628	10
10	5000	40	8363	587187	9	37	3920	591630	13	42	8369	587181	9	41	3933	591617	10
10	10000	41	8363	587187	9	37	3920	591630	13	41	8371	587179	10	40	3940	591610	11
0	0	3	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5070	590480	1
0	0	3	8606	586944	6	35	3056	592494	15	5	8590	586960	0	4	3056	592494	1
0	10	3	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5071	590479	1
0	10	3	8606	586944	6	35	3056	592494	15	5	8591	586959	0	4	3056	592494	1
0	50	3	11744	583806	5	32	5070	590480	18	4	11732	583818	1	3	5072	590478	2
0	50	3	8606	586944	6	35	3056	592494	15	4	8590	586960	1	3	3056	592494	2
0	100	3	11744	583806	5	32	5070	590480	18	4	11732	583818	1	3	5072	590478	2
0	100	3	8606	586944	6	35	3056	592494	15	4	8594	586956	1	2	3057	592493	3
0	500	3	11744	583806	5	32	5070	590480	18	4	11732	583818	1	1	5075	590475	4
0	500	3	8606	586944	6	35	3056	592494	15	3	8591	586959	2	2	3059	592491	3
0	5000	3	11744	583806	5	32	5070	590480	18	4	11737	583813	1	1	5084	590466	4
0	5000	3	8606	586944	6	35	3056	592494	15	3	8589	586961	2	2	3078	592472	3
0	10000	3	11744	583806	5	32	5070	590480	18	4	11735	583815	1	1	5108	590442	4
1	0	5	11744	583806	5	32	5070	590480	18	5	11732	583818	0	5	5070	590480	0
0	10000	3	8606	586944	6	35	3056	592494	15	3	8582	586968	2	2	3091	592459	3
1	10	5	11744	583806	5	32	5070	590480	18	5	11732	583818	0	5	5070	590480	0
1	0	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3056	592494	1
1	50	5	11744	583806	5	32	5070	590480	18	5	11733	583817	0	5	5070	590480	0
1	10	4	8606	586944	6	35	3056	592494	15	4	8591	586959	1	4	3057	592493	1
1	100	5	11744	583806	5	32	5070	590480	18	5	11734	583816	0	5	5070	590480	0
1	50	4	8606	586944	6	35	3056	592494	15	4	8592	586958	1	4	3056	592494	1
1	500	5	11744	583806	5	32	5070	590480	18	5	11732	583818	0	4	5074	590476	1
1	100	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3056	592494	1
1	5000	5	11744	583806	5	32	5070	590480	18	5	11732	583818	0	4	5086	590464	1
1	500	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3060	592490	1
1	10000	5	11744	583806	5	32	5070	590480	18	5	11734	583816	0	3	5092	590458	2
1	5000	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3076	592474	1
2	0	4	11744	583806	5	32	5070	590480	18	5	11732	583818	0	4	5070	590480	1
1	10000	4	8606	586944	6	35	3056	592494	15	4	8592	586958	1	4	3083	592467	1
2	10	4	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5070	590480	1
2	0	4	8606	586944	6	35	3056	592494	15	5	8590	586960	0	4	3056	592494	1
2	50	4	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5071	590479	1
2	10	4	8606	586944	6	35	3056	592494	15	5	8590	586960	0	4	3056	592494	1
2	100	4	11744	583806	5	32	5070	590480	18	4	11733	583817	1	4	5071	590479	1
2	50	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3057	592493	1
2	100	4	8606	586944	6	35	3056	592494	15	4	8590	586960	1	4	3056	592494	1
2	500	4	11744	583806	5	32	5070	590480	18	4	11731	583819	1	4	5072	590478	1
2	5000	4	11744	583806	5	32	5070	590480	18	4	11733	583817	1	4	5090	590460	1
2	500	4	8606	586944	6	35	3056	592494	15	4	8588	586962	1	4	3060	592490	1
2	10000	4	11744	583806	5	32	5070	590480	18	4	11735	583815	1	4	5101	590449	1
2	5000	4	8606	586944	6	35	3056	592494	15	4	8589	586961	1	4	3075	592475	1
3	0	4	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5070	590480	1
2	10000	4	8606	586944	6	35	3056	592494	15	4	8589	586961	1	4	3080	592470	1
3	10	4	11744	583806	5	32	5070	590480	18	4	11732	583818	1	4	5070	590480	1
3	0	5	8606	586944	6	35	3056	592494	15	5	8590	586960	0	5	3056	592494	0
3	10	5	8606	586944	6	35	3056	592494	15	5	8590	586960	0	5	3056	592494	0
3	50	4	11744	583806	5	32	5070	590480	18	4	11734	583816	1	4	5070	590480	1
3	50	5	8606	586944	6	35	3056	592494	15	5	8590	586960	0	5	3056	592494	0
3	100	4	11744	583806	5	32	5070	590480	18	4	11734	583816	1	4	5073	590477	1
3	100	5	8606	586944	6	35	3056	592494	15	5	8590	586960	0	5	3056	592494	0
3	500	4	11744	583806	5	32	5070	590480	18	4	11733	583817	1	4	5075	590475	1
3	500	5	8606	586944	6	35	3056	592494	15	5	8588	586962	0	5	3066	592484	0
3	5000	4	11744	583806	5	32	5070	590480	18	4	11731	583819	1	4	5085	590465	1
